,jngIfrmpRgsno,brno,crno,corpNm,brandNm,jnghdqrtrsRprsvNm,indutyLclasNm,indutyMlsfcNm,jngBizStrtDate,jngIfrmpRgsDt,yr,ifrmpRlsDocRgsDate,ifrmpRlsDocExstYn
214,20080300030,6138126391,1911110023627,(주)이노티안경체인,이노티안경,채경영,서비스,안경,20021031,1686533418000,2023,,N
215,20080300034,5040282416,,주왕산삼계탕부산경남본부,하수련주왕산삼계탕,김무겸 외 1						,외식,한식,19600228,1686809968000,2023,,N
216,20080300046,6058145612,1801110366442,(주)명가,통뼈감자탕,최기준,외식,한식,20010621,1693470016000,2023,,N
217,20080400001,4098143049,2001110087035,(주)에이에프씨코리아,아주커,김선식,외식,치킨,19980701,1685577775000,2023,,N
218,20080400011,4028169316,2101110049257,(주)강동오케익,풍년제과,강동오,외식,제과제빵,20051017,1691744755000,2023,,N
219,20080400017,4028191948,2101110077357,(주)씨에스,조선CH.S치킨,송승권,외식,치킨,20030417,1683784025000,2023,,N
220,20080400018,4098182421,2001110198155,(주)정석,알리바이,임정석,도소매,편의점,20040901,1689924397000,2023,,N
221,20080400023,3628101191,2101110136682,(주)아진에프에스,임실치즈피자,신동원,외식,피자,19990301,1683522171000,2023,,N
222,20080400025,4038140781,2149110023722,(주)다사랑,다사랑,박주성,외식,치킨,20020823,1691014653000,2023,,N
223,20080400028,4028163684,2101110046310,(주)정담에프에스,지정환피자,박철민,외식,패스트푸드,19991103,1689633425000,2023,,N
224,20080400030,4028168262,2101110049158,(주)엔케이로지스틱스,임실N치즈피자,김병이,외식,피자,20051007,1686632447000,2023,,N
225,20080400035,4058104103,2148140001047,(유)신포우리식품,신포우리만두,박양진,외식,분식,19650201,1681948552000,2023,,N
226,20080400036,7468601472,2059110035801,에코한마음(주),에코한마음,백완기,도소매,농수산물,20200218,1690541733000,2023,,N
227,20080400046,4038141612,2148110009849,(주)서정,심청아배고파,이판규,외식,기타 외식,20070104,1683708971000,2023,,N
228,20080400052,4110368536,,오엔푸드,투사랑,오길묵			,외식,주점,20061101,1693470059000,2023,,N
229,20080500003,3142031303,,대관령푸드,대관령양푼이동태찌개,송완식,외식,한식,19710918,1693383365000,2023,,N
230,20080500005,3148139043,1601110110900,(주)장충동왕족발,장충동왕족발보쌈,신신자,외식,한식,20010122,1692176306000,2023,,N
231,20080500007,3038151649,1545110039324,풀무원식품(주),풀무원(냉장),김진홍 이우봉 한영호,도소매,기타도소매,19900601,1681774932000,2023,,N
232,20080500009,3018171746,1544110011928,풀무원샘물(주),풀무원샘물,정희련,도소매,기타도소매,19861107,1675923998000,2023,,N
233,20080500012,3148194973,1601110234940,(주)오점오,5.5닭갈비,"김보영, 정철주",외식,한식,20070630,1684974456000,2023,,N
234,20080500014,1188801235,1544110034110,풀무원건강생활(주),풀무원로하스,황진선 박광순,도소매,기타도소매,19950529,1681774927000,2023,,N
235,20080500015,3038109535,1311110005693,비알코리아(주),배스킨라빈스,이주연,외식,아이스크림/빙수 ,19870315,1692952379000,2023,,N
236,20080500016,3038109535,1311110005693,비알코리아(주),던킨/던킨도너츠,이주연,외식,제과제빵,19950115,1692952313000,2023,,N
237,20080500019,2188122069,1101111499684,원앤원(주),원할머니,박천희,외식,한식,19910801,1689924655000,2023,,N
238,20080500020,2188122069,1101111499684,원앤원(주),박가부대,박천희,외식,한식,20080714,1689924657000,2023,,N
239,20080500023,3128181297,1648110036067,(주)신정푸드,신정골,김인배,외식,한식,20021005,1683865604000,2023,,N
240,20080500027,6278102802,1501110345088,(주)길가옆에,길성이,윤기한,외식,한식,20051206,1684744720000,2023,,N
241,20080500029,6064024465,,굴세상,굴세상,이종필,외식,기타 외식,20040305,1685925231000,2023,,N
242,20080500030,3668101631,1601110527262,(주)비어프랜드,치킨퐁,한진석,외식,치킨,20080702,1692175902000,2023,,N
243,20080500031,3058170958,1201110347684,(주)이삭,이삭토스트,김하경,외식,분식,20030802,1690783815000,2023,,N
244,20080500035,3148103278,1613110001923,(주)페리카나,페리카나,양희권,외식,치킨,19810320,1693213143000,2023,,N
245,20080500036,3668101631,1601110527262,(주)비어프랜드,가르텐호프앤레스트,한진석,외식,주점,20040501,1692175906000,2023,,N
246,20080500052,3128158438,1615110052781,(주)병천아우내식품,병천황토방순대,윤여찬,외식,기타 외식,19980315,1685954445000,2023,,N
247,20080500053,3128628716,1648110060420,(주)노걸대,노걸대,이제환,외식,한식,20070501,1688543769000,2023,,N
248,20080500055,3148628653,1601110308480,(주)올리브홀딩스,팬도로시,장인수,외식,커피,20080807,1686810303000,2023,,N
249,20080500059,1258125463,1313110024350,개미인력개발(주),개미인력개발,김상철,서비스,기타 서비스,20060720,1689924639000,2023,,N
250,20080600002,5138116574,1752110009005,교촌에프앤비(주),교촌치킨,윤진호,외식,치킨,19940601,1688424066000,2023,,N
251,20080600010,5038175746,1701110328733,(주)프랜푸드,땅땅치킨,옥재석,외식,치킨,20040502,1689674836000,2023,,N
252,20080600012,5028126034,1701110074534,(주)장원교육,장원교육 ,문규식,서비스,교육 (교과),19980401,1688424027000,2023,,N
253,20080600013,5031965391,,종국이두마리치킨체인본부,종국이두마리치킨,이순남,외식,치킨,20030504,1692915097000,2023,,N
254,20080600014,5040799251,,호식이두마리치킨,호식이두마리치킨,최호식,외식,치킨,19950105,1677475968000,2023,,N
255,20080600017,5138134927,1752110018866,(주)신성유통,계동치킨,나태균,외식,치킨,20040913,1687154073000,2023,,N
256,20080600021,5028169300,1701110243444,(주)참여텍,에디슨치킨,박덕환,외식,치킨,20100302,1688423989000,2023,,N
257,20080600029,5038170718,1701110301094,(주)떡파는사람들,떡보의하루,성우진,도소매,기타도소매,20020321,1689321174000,2023,,N
258,20080600030,5048601276,1701110473033,(주)지핸즈,핸즈커피 (HANDS COFFEE),진경도,외식,커피,20070801,1691135252000,2023,,N
259,20080600034,4198100687,1701110625709,(주)마스터코리아,모캄보,황기숙,외식,커피,20080703,1687421148000,2023,,N
260,20080600043,5148196488,1701110545478,(주)에이투지,이동근선산곱창.막창,박연섭,외식,기타 외식,20080125,1685439522000,2023,,N
261,20090100001,2148882860,1101114669549,(주)빅토리어스,꾼노리,손우빈,외식,주점,20081031,1684288154000,2023,,N
262,20090100037,1328167549,2842110046295,(주)제이알에프앤로지스,종로김밥,김봉환,외식,기타 외식,20061010,1686791395000,2023,,N
263,20090100046,1348648029,1314110211905,(주)정든,정든닭발,김민석 ,외식,기타 외식,20080509,1683623553000,2023,,N
264,20090100051,1198185127,1101113350040,(주)이연에프비,이훈헤어칼라,변경수,서비스,이미용,19920101,1689580738000,2023,,N
265,20090100054,2068670447,1101114054419,(주)핸델과그레텔,핸델앤그레텔,김형수,외식,커피,20080623,1688710199000,2023,,N
266,20090100062,1178151015,1101113047720,(주)코리아폴리스쿨,폴리어학원,"임홍일, 김성원",서비스,교육 (외국어),20020201,1690188286000,2023,,N
267,20090100067,1378190031,1201110472522,(주)제이케이글로벌,야들리애,박정근,외식,치킨,20080405,1684987809000,2023,,N
268,20090100082,2108163367,1101114208230,(주)대현푸드빌,오늘통닭,김종현,외식,치킨,20080901,1672726217000,2023,,N
269,20090100099,8968100036,1101115680643,(주)디딤이앤에프,신마포갈매기,박승복,외식,한식,20080701,1692258355000,2023,,N
270,20090100101,1018636877,1101113815002,(주)올어바웃푸드,어바웃샤브,이승엽,외식,기타 외식,20050520,1675835697000,2023,,N
271,20090100111,2068658900,1101114719922,(주)타임교육,뉴스터디교육,이동진,서비스,교육 (교과),19980301,1690853178000,2023,,N
272,20090100120,2158666670,1101113159880,(주)알레스,소낙스 카케어,이준형,서비스,자동차 관련,20070313,1676967980000,2023,,N
273,20090100126,2118799462,1101113696337,(주)에스에프이노베이션,스쿨푸드,이상윤,외식,분식,20090430,1686715737000,2023,,N
274,20090100127,1298655585,1311110272515,(주)다솔코리아,블럭버스플러스,정지혜,서비스,유아 관련 (교육 외),20090306,1673833469000,2023,,N
275,20090100128,1298655585,1311110272515,(주)다솔코리아,블럭버스,정지혜,서비스,유아 관련 (교육 외),20080515,1673833397000,2023,,N
276,20090100153,3278601761,1101117559432,(주)페르마홀딩스,생각하는수학페르마,심현우,서비스,교육 (교과),20031201,1689653657000,2023,,N
277,20090100165,2158723509,1101114050194,(주)한밭에프앤지,홍짜장,이웅재,외식,중식,20080521,1672638860000,2023,,N
278,20090100170,2158605260,1101112190885,(주)플레이타임그룹,키즈사이언스,홍정인,서비스,유아 관련 (교육 외),20050908,1681263110000,2023,,N
279,20090100171,2158605260,1101112190885,(주)플레이타임그룹,플레이타임,홍정인,서비스,유아 관련 (교육 외),20010312,1681263099000,2023,,N
280,20090100172,2158605260,1101112190885,(주)플레이타임그룹,애플트리,홍정인,서비스,유아 관련 (교육 외),20070913,1681263089000,2023,,N
281,20090100193,2208810997,1101114510841,(주)카페데베르,카페데베르,김소연,외식,커피,20060920,1689556500000,2023,,N
282,20090100195,2988602026,1601110591100,(주)해피브릿지에프앤씨,국수나무,김덕종,외식,분식,20060811,1687245995000,2023,,N
283,20090100212,1428116917,1345110132263,(주)틴트어카코리아,틴트어카,정수희,서비스,자동차 관련,20090109,1684298430000,2023,,N
284,20090100226,1244214853,,백청우칼국수,백청우칼국수,백현기,외식,한식,20020301,1672640601000,2023,,N
285,20090100237,1108169945,1101113201590,(주)호봉푸드시스템,호봉토스트,이호봉,외식,패스트푸드,20050521,1682636735000,2023,,N
286,20090100251,1298107244,1101110508311,(주)파리크라상,파스쿠찌,황재복,외식,커피,20090605,1680150272000,2023,,N
287,20090100258,1198612269,1101113993139,(주)엘에이치지,맛데이,최순남,외식,치킨,20081031,1690520998000,2023,,N
288,20090100259,1328615634,2842110066897,(주)육쌈,육쌈냉면,이장훈,외식,한식,20080228,1689055665000,2023,,N
289,20090100275,1178143887,1101112723743,아름네트웍스(주),미랑컬헤어,김청수,서비스,이미용,20030303,1682591310000,2023,,N
290,20090100278,1208108227,1101110005052,(주)모나미,모나미스테이션,송하경,도소매,기타도소매,20071218,1684987947000,2023,,N
291,20090100286,1358199244,1358110156472,(주)보용에프앤씨,보용만두,전명진,외식,기타 외식,20090911,1687308673000,2023,,N
292,20090100310,2098148371,1101114087981,(주)서래식구들,서래갈매기,박철,외식,한식,20090510,1676966400000,2023,,N
293,20090100321,1208771192,1101114643303,로얄파트너스(주),헤어팰리스,방영웅,서비스,이미용,20090501,1691542676000,2023,,N
294,20090100322,1208771192,1101114643303,로얄파트너스(주),에이치스타일,방영웅,서비스,이미용,20090501,1691542631000,2023,,N
295,20090100325,1298629466,1311110223831,(주)엔아이에프앤씨,닐리,조우신,외식,서양식,20060729,1688334825000,2023,,N
296,20090100331,1358119070,1345110018695,(주)크린에이드,크렌즈갤러리,최웅수,서비스,세탁,20090511,1683784679000,2023,,N
297,20090100338,2118740374,1101112882250,(주)피앤피아이앤씨,마시마니매운갈비찜,최명성,외식,한식,20090301,1674621291000,2023,,N
298,20090100341,1208103751,1101110600894,(주)공영식품,소노야,김재소,외식,일식,20090201,1688334808000,2023,,N
299,20090100355,1178700084,1101115731131,(주)더난푸드,아이러브피자,송여호,외식,피자,20070501,1683098545000,2023,,N
300,20090100360,5053423920,,인터푸드플래닝,육회지존,이상걸,외식,기타 외식,20151201,1676254214000,2023,,N
301,20090100363,2148626812,1101111601172,(주)지아이티아카데미,그린컴퓨터아트학원,김상곤,서비스,기타 교육,20100720,1691468580000,2023,,N
302,20090100366,1418116914,2849110081859,(주)코리아푸딩,돈통마늘보쌈,이규운,외식,기타 외식,20090810,1689578703000,2023,,N
303,20090100368,1078692969,1101113712042,(주)큐로에프앤비,일리카페 (illy Caffe),조중기,외식,커피,20100525,1676958009000,2023,,N
304,20090100375,2088124250,1101111435787,(주)안경박사,안경박사,홍성진,서비스,안경,19970724,1688453259000,2023,,N
305,20090100377,1298617975,1311110202778,(주)감성인터내셔널,코페아커피(COFFEA COFFEE),최지욱,외식,커피,20070301,1682585137000,2023,,N
306,20090100419,2118871272,1101114728650,(주)뷰티끄레아,이가자헤어비스,최유빈,서비스,이미용,19950301,1687333518000,2023,,N
307,20090100465,2158706529,1101113744368,(주)커핀그루나루,커핀그루나루,김은희,외식,커피,20090204,1686188138000,2023,,N
308,20090100469,2178144702,1101115387421,(주)한국창업경제연구소,마파치킨,장정용,외식,치킨,20091120,1691554603000,2023,,N
309,20090100471,2098157152,1101114980507,(주)신미푸드,치킨주막,우인자,외식,치킨,20090402,1675051932000,2023,,N
310,20090100478,2208729669,1101113454082,(주)이연에프엔씨,한촌설렁탕,정보연,외식,한식,19860701,1689838930000,2023,,N
311,20090100484,1308688446,1211110262659,(주)미도식품,오래오래장충동왕족발보쌈,천혁,외식,한식,20100501,1681952591000,2023,,N
312,20090100487,3218101773,1101117253117,(주)센클교육,센클영어도서관,이두원,서비스,교육 (외국어),20090420,1688533785000,2023,,N
313,20090100493,2148793133,1101113492644,(주)아트크레오,영렘브란트(Young Rambrandts),오은정,서비스,기타 교육,20070221,1675063593000,2023,,N
314,20090100498,2118600870,1101111002122,(주)더본코리아,한신포차,백종원,외식,한식,20091007,1684389600000,2023,,N
315,20090100499,2118600870,1101111002122,(주)더본코리아,미정국수0410,백종원,외식,분식,20090924,1684389366000,2023,,N
316,20090100502,2118600870,1101111002122,(주)더본코리아,빽다방,백종원,외식,커피,20090907,1684389080000,2023,,N
317,20090100503,1968100144,2850110303979,(주)델리푸드,델리커리(DELHICURRY),김민찬,외식,기타 외식,20100316,1689726323000,2023,,N
318,20090100526,2208160348,1101111684037,홈플러스(주),홈플러스익스프레스,이제훈,도소매,기타도소매,20100206,1676538174000,2023,,N
319,20090100533,4418800422,1101116126109,(주)군선생,군선생,윤정현,외식,주점,20100302,1687156707000,2023,,N
320,20090100534,2208810681,1101114505397,(주)아리스타,아리스타,박혁천,외식,커피,20080215,1682327100000,2023,,N
321,20090100565,2158605260,1101112190885,(주)플레이타임그룹,해피타임,홍정인,서비스,유아 관련 (교육 외),20090901,1681263076000,2023,,N
